event_id,dataset_id,tdc_time_ns,pulse_id,exposure_id,detector_id,basis,outcome,pulse_height_mV,time_over_threshold_ns,gate_code,veto_bits,calibration_id,clock_calibration_id,quality_mask
EVT-000000000123,SIM-0001,2026081159861000136,PULSE-EXP-0001-0025-04861,EXP-0001-0025,SNSPD-02,Z,-,35.555547,6.734494,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000124,SIM-0001,2026081159938000054,PULSE-EXP-0001-0025-04938,EXP-0001-0025,SNSPD-06,Y,-,30.663923,8.795448,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000125,SIM-0001,2026081160005000029,PULSE-EXP-0001-0025-05005,EXP-0001-0025,SNSPD-01,Z,+,31.712219,7.034732,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000126,SIM-0001,2026081160015000086,PULSE-EXP-0001-0025-05015,EXP-0001-0025,SNSPD-02,Z,-,32.695477,8.581739,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000127,SIM-0001,2026081160068000094,PULSE-EXP-0001-0025-05068,EXP-0001-0025,SNSPD-03,X,+,34.247238,7.296349,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000128,SIM-0001,2026081160086000039,PULSE-EXP-0001-0025-05086,EXP-0001-0025,SNSPD-05,Y,+,32.751565,7.263970,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000129,SIM-0001,2026081160374000149,PULSE-EXP-0001-0025-05374,EXP-0001-0025,SNSPD-01,Z,+,33.636207,8.175592,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000130,SIM-0001,2026081160394000098,PULSE-EXP-0001-0025-05394,EXP-0001-0025,SNSPD-06,Y,-,30.960039,8.959230,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000131,SIM-0001,2026081160498000116,PULSE-EXP-0001-0025-05498,EXP-0001-0025,SNSPD-04,X,-,32.386325,8.668310,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000132,SIM-0001,2026081160505000194,PULSE-EXP-0001-0025-05505,EXP-0001-0025,SNSPD-04,X,-,33.728312,8.069419,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000133,SIM-0001,2026081160733000037,PULSE-EXP-0001-0025-05733,EXP-0001-0025,SNSPD-05,Y,+,32.560306,8.026219,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000134,SIM-0001,2026081160765000118,PULSE-EXP-0001-0025-05765,EXP-0001-0025,SNSPD-04,X,-,30.510773,8.126107,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000135,SIM-0001,2026081160775000053,PULSE-EXP-0001-0025-05775,EXP-0001-0025,SNSPD-04,X,-,33.745803,7.269676,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000136,SIM-0001,2026081160854000019,PULSE-EXP-0001-0025-05854,EXP-0001-0025,SNSPD-06,Y,-,32.304559,8.298879,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000137,SIM-0001,2026081160857000060,PULSE-EXP-0001-0025-05857,EXP-0001-0025,SNSPD-06,Y,-,32.731791,8.244781,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000138,SIM-0001,2026081160874000057,PULSE-EXP-0001-0025-05874,EXP-0001-0025,SNSPD-05,Y,+,30.926456,7.034984,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000139,SIM-0001,2026081160921000119,PULSE-EXP-0001-0025-05921,EXP-0001-0025,SNSPD-06,Y,-,35.059276,7.947088,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000140,SIM-0001,2026081160948000111,PULSE-EXP-0001-0025-05948,EXP-0001-0025,SNSPD-04,X,-,32.779258,8.028524,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000141,SIM-0001,2026081161037000188,PULSE-EXP-0001-0025-06037,EXP-0001-0025,SNSPD-06,Y,-,31.750486,8.403801,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000142,SIM-0001,2026081161171000084,PULSE-EXP-0001-0025-06171,EXP-0001-0025,SNSPD-03,X,+,29.696122,7.048563,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000143,SIM-0001,2026081161295000069,PULSE-EXP-0001-0025-06295,EXP-0001-0025,SNSPD-05,Y,+,31.927915,7.534847,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000144,SIM-0001,2026081161311000020,PULSE-EXP-0001-0025-06311,EXP-0001-0025,SNSPD-06,Y,-,35.073174,7.881284,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000145,SIM-0001,2026081161321000035,PULSE-EXP-0001-0025-06321,EXP-0001-0025,SNSPD-06,Y,-,36.097690,6.956211,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000146,SIM-0001,2026081161332000195,PULSE-EXP-0001-0025-06332,EXP-0001-0025,SNSPD-03,X,+,31.836877,7.428327,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000147,SIM-0001,2026081161389000043,PULSE-EXP-0001-0025-06389,EXP-0001-0025,SNSPD-04,X,-,33.543146,6.665565,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000148,SIM-0001,2026081161389000132,PULSE-EXP-0001-0025-06389,EXP-0001-0025,SNSPD-02,Z,-,32.762695,7.967248,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000149,SIM-0001,2026081161422000105,PULSE-EXP-0001-0025-06422,EXP-0001-0025,SNSPD-01,Z,+,31.466239,8.040118,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000150,SIM-0001,2026081161444000145,PULSE-EXP-0001-0025-06444,EXP-0001-0025,SNSPD-04,X,-,32.317665,7.192901,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000151,SIM-0001,2026081161527000032,PULSE-EXP-0001-0025-06527,EXP-0001-0025,SNSPD-06,Y,-,32.321481,8.096260,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000152,SIM-0001,2026081161654000040,PULSE-EXP-0001-0025-06654,EXP-0001-0025,SNSPD-01,Z,+,33.952366,6.749496,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000153,SIM-0001,2026081161728000002,PULSE-EXP-0001-0025-06728,EXP-0001-0025,SNSPD-04,X,-,35.223720,7.508754,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000154,SIM-0001,2026081161780000179,PULSE-EXP-0001-0025-06780,EXP-0001-0025,SNSPD-05,Y,+,33.564008,8.244340,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000155,SIM-0001,2026081161838000071,PULSE-EXP-0001-0025-06838,EXP-0001-0025,SNSPD-02,Z,-,31.097665,8.661115,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000156,SIM-0001,2026081161977000086,PULSE-EXP-0001-0025-06977,EXP-0001-0025,SNSPD-06,Y,-,31.591290,7.988219,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000157,SIM-0001,2026081162076000051,PULSE-EXP-0001-0025-07076,EXP-0001-0025,SNSPD-05,Y,+,33.883775,7.259878,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000158,SIM-0001,2026081162177000006,PULSE-EXP-0001-0025-07177,EXP-0001-0025,SNSPD-01,Z,+,33.633524,7.476873,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000159,SIM-0001,2026081162225000179,PULSE-EXP-0001-0025-07225,EXP-0001-0025,SNSPD-06,Y,-,33.795131,7.651487,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000160,SIM-0001,2026081162309000173,PULSE-EXP-0001-0025-07309,EXP-0001-0025,SNSPD-04,X,-,33.257888,7.634125,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000161,SIM-0001,2026081162311000149,PULSE-EXP-0001-0025-07311,EXP-0001-0025,SNSPD-01,Z,+,30.995869,8.271447,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000162,SIM-0001,2026081162410000030,PULSE-EXP-0001-0025-07410,EXP-0001-0025,SNSPD-01,Z,+,33.784700,7.570758,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000163,SIM-0001,2026081162447000186,PULSE-EXP-0001-0025-07447,EXP-0001-0025,SNSPD-04,X,-,33.724010,8.239444,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000164,SIM-0001,2026081162467000103,PULSE-EXP-0001-0025-07467,EXP-0001-0025,SNSPD-06,Y,-,33.504894,8.603927,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000165,SIM-0001,2026081162578000197,PULSE-EXP-0001-0025-07578,EXP-0001-0025,SNSPD-06,Y,-,31.815809,7.431148,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000166,SIM-0001,2026081162593000034,PULSE-EXP-0001-0025-07593,EXP-0001-0025,SNSPD-02,Z,-,33.615266,7.115255,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000167,SIM-0001,2026081162642000148,PULSE-EXP-0001-0025-07642,EXP-0001-0025,SNSPD-06,Y,-,31.518402,8.208795,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000168,SIM-0001,2026081162769000125,PULSE-EXP-0001-0025-07769,EXP-0001-0025,SNSPD-02,Z,-,30.670390,7.254553,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000169,SIM-0001,2026081162784000183,PULSE-EXP-0001-0025-07784,EXP-0001-0025,SNSPD-02,Z,-,31.947274,8.635215,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000170,SIM-0001,2026081162847000028,PULSE-EXP-0001-0025-07847,EXP-0001-0025,SNSPD-04,X,-,29.724246,7.637067,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000171,SIM-0001,2026081162850000068,PULSE-EXP-0001-0025-07850,EXP-0001-0025,SNSPD-03,X,+,32.047863,9.019337,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000172,SIM-0001,2026081162853000020,PULSE-EXP-0001-0025-07853,EXP-0001-0025,SNSPD-02,Z,-,26.672319,7.518832,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000173,SIM-0001,2026081163045000063,PULSE-EXP-0001-0025-08045,EXP-0001-0025,SNSPD-04,X,-,29.508001,7.831886,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000174,SIM-0001,2026081163139000167,PULSE-EXP-0001-0025-08139,EXP-0001-0025,SNSPD-06,Y,-,31.101392,8.277935,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000175,SIM-0001,2026081163317000120,PULSE-EXP-0001-0025-08317,EXP-0001-0025,SNSPD-05,Y,+,34.569873,8.138719,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000176,SIM-0001,2026081163403000176,PULSE-EXP-0001-0025-08403,EXP-0001-0025,SNSPD-04,X,-,31.780145,6.874190,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000177,SIM-0001,2026081163429000016,PULSE-EXP-0001-0025-08429,EXP-0001-0025,SNSPD-02,Z,-,33.234558,7.110538,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000178,SIM-0001,2026081163445000064,PULSE-EXP-0001-0025-08445,EXP-0001-0025,SNSPD-01,Z,+,36.680871,8.656109,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000179,SIM-0001,2026081163599000092,PULSE-EXP-0001-0025-08599,EXP-0001-0025,SNSPD-01,Z,+,30.631591,8.106332,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000180,SIM-0001,2026081163631000138,PULSE-EXP-0001-0025-08631,EXP-0001-0025,SNSPD-01,Z,+,31.626492,9.227360,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000181,SIM-0001,2026081163682000009,PULSE-EXP-0001-0025-08682,EXP-0001-0025,SNSPD-01,Z,+,28.666226,8.909035,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000182,SIM-0001,2026081163706000195,PULSE-EXP-0001-0025-08706,EXP-0001-0025,SNSPD-06,Y,-,34.208360,7.785074,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000183,SIM-0001,2026081163768000002,PULSE-EXP-0001-0025-08768,EXP-0001-0025,SNSPD-01,Z,+,33.822380,7.098218,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000184,SIM-0001,2026081163790000007,PULSE-EXP-0001-0025-08790,EXP-0001-0025,SNSPD-05,Y,+,29.418163,8.340351,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000185,SIM-0001,2026081163859000030,PULSE-EXP-0001-0025-08859,EXP-0001-0025,SNSPD-01,Z,+,31.126353,7.528633,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000186,SIM-0001,2026081163994000034,PULSE-EXP-0001-0025-08994,EXP-0001-0025,SNSPD-04,X,-,30.425216,7.792151,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000187,SIM-0001,2026081164085000138,PULSE-EXP-0001-0025-09085,EXP-0001-0025,SNSPD-02,Z,-,29.300260,8.597875,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000188,SIM-0001,2026081164093000115,PULSE-EXP-0001-0025-09093,EXP-0001-0025,SNSPD-03,X,+,33.234204,8.540766,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000189,SIM-0001,2026081164115000112,PULSE-EXP-0001-0025-09115,EXP-0001-0025,SNSPD-06,Y,-,31.715654,7.936782,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000190,SIM-0001,2026081164120000018,PULSE-EXP-0001-0025-09120,EXP-0001-0025,SNSPD-01,Z,+,30.217147,7.767168,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000191,SIM-0001,2026081164122000158,PULSE-EXP-0001-0025-09122,EXP-0001-0025,SNSPD-03,X,+,30.230961,8.092757,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000192,SIM-0001,2026081164360000145,PULSE-EXP-0001-0025-09360,EXP-0001-0025,SNSPD-06,Y,-,30.800155,8.337008,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000193,SIM-0001,2026081164435000049,PULSE-EXP-0001-0025-09435,EXP-0001-0025,SNSPD-01,Z,+,31.861434,8.858655,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000194,SIM-0001,2026081164435000103,PULSE-EXP-0001-0025-09435,EXP-0001-0025,SNSPD-01,Z,+,30.720002,7.537935,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000195,SIM-0001,2026081164508000011,PULSE-EXP-0001-0025-09508,EXP-0001-0025,SNSPD-06,Y,-,34.113592,7.671073,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000196,SIM-0001,2026081164522000100,PULSE-EXP-0001-0025-09522,EXP-0001-0025,SNSPD-06,Y,-,37.131753,7.747277,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000197,SIM-0001,2026081164818000054,PULSE-EXP-0001-0025-09818,EXP-0001-0025,SNSPD-03,X,+,31.631396,6.814329,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000198,SIM-0001,2026081166013000053,PULSE-EXP-0001-0019-00013,EXP-0001-0019,SNSPD-02,Z,-,32.934653,9.371703,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000199,SIM-0001,2026081166173000066,PULSE-EXP-0001-0019-00173,EXP-0001-0019,SNSPD-01,Z,+,30.294872,8.898397,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000200,SIM-0001,2026081166322000076,PULSE-EXP-0001-0019-00322,EXP-0001-0019,SNSPD-05,Y,+,29.621900,8.511997,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000201,SIM-0001,2026081166592000014,PULSE-EXP-0001-0019-00592,EXP-0001-0019,SNSPD-02,Z,-,35.908088,8.364602,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000202,SIM-0001,2026081166915000174,PULSE-EXP-0001-0019-00915,EXP-0001-0019,SNSPD-06,Y,-,32.206548,7.707096,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000203,SIM-0001,2026081167030000034,PULSE-EXP-0001-0019-01030,EXP-0001-0019,SNSPD-01,Z,+,30.889879,8.644311,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000204,SIM-0001,2026081167103000116,PULSE-EXP-0001-0019-01103,EXP-0001-0019,SNSPD-03,X,+,29.029890,7.774102,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000205,SIM-0001,2026081167232000034,PULSE-EXP-0001-0019-01232,EXP-0001-0019,SNSPD-06,Y,-,29.876221,7.634032,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000206,SIM-0001,2026081167522000162,PULSE-EXP-0001-0019-01522,EXP-0001-0019,SNSPD-03,X,+,32.996185,8.448332,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000207,SIM-0001,2026081167707000059,PULSE-EXP-0001-0019-01707,EXP-0001-0019,SNSPD-01,Z,+,32.787820,8.068523,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000208,SIM-0001,2026081168226000024,PULSE-EXP-0001-0019-02226,EXP-0001-0019,SNSPD-03,X,+,31.969255,7.236717,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000209,SIM-0001,2026081168544000057,PULSE-EXP-0001-0019-02544,EXP-0001-0019,SNSPD-06,Y,-,30.559599,7.378823,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000210,SIM-0001,2026081168644000197,PULSE-EXP-0001-0019-02644,EXP-0001-0019,SNSPD-01,Z,+,32.832079,7.410598,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000211,SIM-0001,2026081169315000105,PULSE-EXP-0001-0019-03315,EXP-0001-0019,SNSPD-06,Y,-,33.711215,8.513868,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000212,SIM-0001,2026081169482000075,PULSE-EXP-0001-0019-03482,EXP-0001-0019,SNSPD-06,Y,-,30.536492,8.160714,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000213,SIM-0001,2026081169729000195,PULSE-EXP-0001-0019-03729,EXP-0001-0019,SNSPD-01,Z,+,32.740391,7.955443,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000214,SIM-0001,2026081169953000003,PULSE-EXP-0001-0019-03953,EXP-0001-0019,SNSPD-01,Z,+,30.017030,8.892964,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000215,SIM-0001,2026081170037000182,PULSE-EXP-0001-0019-04037,EXP-0001-0019,SNSPD-02,Z,-,32.305905,8.258360,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000216,SIM-0001,2026081170061000073,PULSE-EXP-0001-0019-04061,EXP-0001-0019,SNSPD-01,Z,+,30.464194,7.381701,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000217,SIM-0001,2026081170628000001,PULSE-EXP-0001-0019-04628,EXP-0001-0019,SNSPD-01,Z,+,33.334927,7.543241,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000218,SIM-0001,2026081170726000074,PULSE-EXP-0001-0019-04726,EXP-0001-0019,SNSPD-01,Z,+,32.792238,7.601165,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000219,SIM-0001,2026081171390000044,PULSE-EXP-0001-0019-05390,EXP-0001-0019,SNSPD-05,Y,+,28.722859,8.125272,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000220,SIM-0001,2026081171748000096,PULSE-EXP-0001-0019-05748,EXP-0001-0019,SNSPD-04,X,-,27.995634,8.313753,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000221,SIM-0001,2026081171830000119,PULSE-EXP-0001-0019-05830,EXP-0001-0019,SNSPD-04,X,-,31.212131,7.307966,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000222,SIM-0001,2026081172079000049,PULSE-EXP-0001-0019-06079,EXP-0001-0019,SNSPD-03,X,+,31.649619,7.386133,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000223,SIM-0001,2026081172276000053,PULSE-EXP-0001-0019-06276,EXP-0001-0019,SNSPD-04,X,-,35.169060,7.815904,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000224,SIM-0001,2026081173146000166,PULSE-EXP-0001-0019-07146,EXP-0001-0019,SNSPD-04,X,-,30.830323,6.542603,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000225,SIM-0001,2026081173238000035,PULSE-EXP-0001-0019-07238,EXP-0001-0019,SNSPD-05,Y,+,32.950872,7.134906,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000226,SIM-0001,2026081173540000115,PULSE-EXP-0001-0019-07540,EXP-0001-0019,SNSPD-04,X,-,33.451154,7.638750,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000227,SIM-0001,2026081173664000116,PULSE-EXP-0001-0019-07664,EXP-0001-0019,SNSPD-06,Y,-,31.353966,7.024302,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000228,SIM-0001,2026081173825000018,PULSE-EXP-0001-0019-07825,EXP-0001-0019,SNSPD-04,X,-,34.221974,6.667557,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000229,SIM-0001,2026081173840000088,PULSE-EXP-0001-0019-07840,EXP-0001-0019,SNSPD-06,Y,-,32.675207,7.347652,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000230,SIM-0001,2026081173847000178,PULSE-EXP-0001-0019-07847,EXP-0001-0019,SNSPD-04,X,-,29.905881,7.366170,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000231,SIM-0001,2026081173913000002,PULSE-EXP-0001-0019-07913,EXP-0001-0019,SNSPD-02,Z,-,33.810604,8.501176,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000232,SIM-0001,2026081174165000075,PULSE-EXP-0001-0019-08165,EXP-0001-0019,SNSPD-04,X,-,32.005287,7.583191,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000233,SIM-0001,2026081174173000080,PULSE-EXP-0001-0019-08173,EXP-0001-0019,SNSPD-01,Z,+,31.726824,8.073177,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000234,SIM-0001,2026081174500000022,PULSE-EXP-0001-0019-08500,EXP-0001-0019,SNSPD-06,Y,-,31.671022,7.232559,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000235,SIM-0001,2026081174661000158,PULSE-EXP-0001-0019-08661,EXP-0001-0019,SNSPD-02,Z,-,31.810648,8.458363,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000236,SIM-0001,2026081174676000095,PULSE-EXP-0001-0019-08676,EXP-0001-0019,SNSPD-01,Z,+,31.957114,7.855364,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000237,SIM-0001,2026081174891000024,PULSE-EXP-0001-0019-08891,EXP-0001-0019,SNSPD-03,X,+,36.269659,7.832461,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000238,SIM-0001,2026081175149000056,PULSE-EXP-0001-0019-09149,EXP-0001-0019,SNSPD-06,Y,-,32.818032,7.313992,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000239,SIM-0001,2026081175319000015,PULSE-EXP-0001-0019-09319,EXP-0001-0019,SNSPD-06,Y,-,33.361572,6.338115,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000240,SIM-0001,2026081175331000153,PULSE-EXP-0001-0019-09331,EXP-0001-0019,SNSPD-02,Z,-,32.733192,8.359727,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000241,SIM-0001,2026081175398000097,PULSE-EXP-0001-0019-09398,EXP-0001-0019,SNSPD-02,Z,-,33.881614,8.138913,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000242,SIM-0001,2026081175811000062,PULSE-EXP-0001-0019-09811,EXP-0001-0019,SNSPD-01,Z,+,31.288014,7.860690,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000243,SIM-0001,2026081175906000129,PULSE-EXP-0001-0019-09906,EXP-0001-0019,SNSPD-03,X,+,30.019888,7.155850,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000244,SIM-0001,2026081175965000079,PULSE-EXP-0001-0019-09965,EXP-0001-0019,SNSPD-01,Z,+,33.064661,8.461452,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000245,SIM-0001,2026081178789000000,PULSE-EXP-0001-0007-01789,EXP-0001-0007,SNSPD-06,Y,-,30.733266,7.583761,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
